
---------- Begin Simulation Statistics ----------
simSeconds                                   0.313988                       # Number of seconds simulated (Second)
simTicks                                 313988089000                       # Number of ticks simulated (Tick)
finalTick                                313988089000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   5266.14                       # Real time elapsed on the host (Second)
hostTickRate                                 59623994                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1232456                       # Number of bytes of host memory used (Byte)
simInsts                                    419442540                       # Number of instructions simulated (Count)
simOps                                      829695577                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    79649                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     157553                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        627975981                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1374049021                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                 48715497                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1164209007                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1455761                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            593068935                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1130305771                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved            22985001                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           627643795                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.854888                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.060730                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 248160993     39.54%     39.54% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  96363448     15.35%     54.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  74719793     11.90%     66.80% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  64488562     10.27%     77.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  66339231     10.57%     87.64% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  29071336      4.63%     92.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  31804420      5.07%     97.34% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                  10167933      1.62%     98.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   6528079      1.04%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             627643795                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                14780466     53.06%     53.06% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     53.06% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     53.06% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     53.06% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     53.06% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     53.06% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     53.06% # attempts to use FU when none available (Count)
